ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
Jim_Jordan,18166778,1469029121778929666,"Democrats attack Mark Meadows because they don’t have anything else to talk about. 

They don’t want to talk about the border crisis. 

They don’t want to talk about record inflation. 

They don’t want to talk about DOJ spying on parents at school board meetings.",2021-12-09 19:40:10+00:00,False,1711,1114,7507,79,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1469021025493032960,https://t.co/81T2ltZLr7,2021-12-09 19:08:00+00:00,False,645,340,2362,44,und,False,Twitter Media Studio,0,23,https://t.co/81T2ltZLr7,https://twitter.com/Jim_Jordan/status/1469021025493032960/video/1,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468976482814935041,https://t.co/uibnPa1b1m,2021-12-09 16:11:00+00:00,False,172,269,1030,14,und,False,Twitter for iPhone,0,23,https://t.co/uibnPa1b1m,https://www.wbap.com/2021/12/08/rick-roberts-why-is-the-doj-going-after-parents-congressman-jim-jordan-is-here/,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468956235659505676,https://t.co/1rR5Nqk5Qp,2021-12-09 14:50:33+00:00,False,155,284,831,14,und,False,Twitter Media Studio,0,23,https://t.co/1rR5Nqk5Qp,https://twitter.com/Jim_Jordan/status/1468956235659505676/video/1,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468763380286697473,Coming up on Fox News with @seanhannity shortly. Tune in now!,2021-12-09 02:04:12+00:00,False,98,398,1194,17,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468736446282543105,"Exclusive — Jim Jordan: ‘Their Goal Was to Go After Parents’ as Nadler Kills Effort to Subpoena NSBA, Biden Admin over ‘Domestic Terrorist’ Letter https://t.co/ij3LNcRCVF",2021-12-09 00:17:11+00:00,False,361,287,1394,26,en,False,Twitter for iPhone,147,170,https://t.co/ij3LNcRCVF,https://www.breitbart.com/politics/2021/12/08/exclusive-jim-jordan-their-goal-was-to-go-after-parents-as-nadler-kills-effort-to-subpoena-nsba-biden-admin-over-domestic-terrorist-letter/,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468710119496208384,Do illegal immigrants have to get booster shots when they cross the southern border?,2021-12-08 22:32:34+00:00,False,3370,2353,19504,290,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468675078112092161,Mark Meadows did nothing wrong. https://t.co/dSyN87fPWl,2021-12-08 20:13:19+00:00,False,551,1351,3868,72,en,False,Twitter for iPhone,32,55,https://t.co/dSyN87fPWl,https://twitter.com/CNNPolitics/status/1468491306817183748,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468641729330958349,"President Obama gave Ukraine blankets. 

President Trump gave Ukraine tank-busting Javelin missiles. 

President Biden waved at the camera.",2021-12-08 18:00:48+00:00,False,3171,1303,14565,164,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jim_Jordan,18166778,1468612274977976322,Today would be a good day for Attorney General Garland to rescind his baseless school boards memo and stop spying on parents.,2021-12-08 16:03:46+00:00,False,2338,958,14084,93,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
