ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
MarcoRubio,15745368,1492592622594146307,"A massive Russian military force is carrying out the largest live fire exercise in 35 years just miles from #NATO forces on high alert

A #UkraineInvasion would be like lighting a match near a gas tank 

Just one errant spark could set off an extremely dangerous chain of events https://t.co/pH6fPrVFkZ",2022-02-12 20:13:06+00:00,False,152,335,488,18,en,False,Twitter for iPad,279,302,https://t.co/pH6fPrVFkZ,https://twitter.com/marcorubio/status/1492592622594146307/photo/1,279,302,https://t.co/pH6fPrVFkZ,https://twitter.com/marcorubio/status/1492592622594146307/photo/1,279,302,https://t.co/pH6fPrVFkZ,https://twitter.com/marcorubio/status/1492592622594146307/photo/1
MarcoRubio,15745368,1492148330545262598,"This @DHSgov advisory says U.S. citizens who have committed no crime may be considered “potential” terrorists based on what they post on social media or say regarding COVID-19 mandates

https://t.co/IisS3BBlNg",2022-02-11 14:47:39+00:00,False,176,471,491,47,en,False,Twitter for iPad,186,209,https://t.co/IisS3BBlNg,https://www.dhs.gov/ntas/advisory/national-terrorism-advisory-system-bulletin-february-07-2022,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491910867541282816,"Russia has begun it’s largest military exercise in over 30 years 
&amp; it appears certain to expand beyond Belarus &amp; the Ukrainian border

It involves the bulk of their air,naval &amp; ground forces

And there is the very real possibility it could also include their nuclear forces",2022-02-10 23:04:03+00:00,False,121,431,484,35,en,False,Twitter for iPad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491817248281051138,"Impressive answer to a question about his racial identity

https://t.co/pgFtNzepGZ",2022-02-10 16:52:03+00:00,False,35,135,294,10,en,False,Twitter for iPad,59,82,https://t.co/pgFtNzepGZ,https://twitter.com/OmarKelly/status/1491802682373201926/video/1,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491813981023047688,"Inflation is wiping out the family budget 

But Biden &amp; the left spends most of their time focused on crazy left wing “woke” priorities https://t.co/Yrpos1Uoid",2022-02-10 16:39:04+00:00,False,205,875,970,52,en,False,Twitter for iPad,140,163,https://t.co/Yrpos1Uoid,https://twitter.com/marcorubio/status/1491813981023047688/video/1,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491791607745560576,"This #Ukraine crisis isn’t just another Crimea 

A combination of factors is creating the growing risk of miscalculation &amp; escalation 

It’s not just about imposing consequences for an invasion,it must also be about preventing it from spiraling into something far more dangerous",2022-02-10 15:10:10+00:00,False,53,172,276,7,en,False,Twitter for iPad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491780990942990337,"After their crazy idea to pay for crack pipes was revealed the White House claims it was never part of the plan 

But as you can see in tweet below their leftist allies know it was always part of the plan &amp; the y are now disappointed it isn’t https://t.co/d9V3Mn7zXH",2022-02-10 14:27:58+00:00,False,73,406,248,29,en,False,Twitter for iPad,247,270,https://t.co/d9V3Mn7zXH,https://twitter.com/PhilipWegmann/status/1491573663287685127,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491779456750563333,"Keep me safe, O God; in you I take refuge.

Psalms 16:1",2022-02-10 14:21:53+00:00,False,264,501,2961,32,en,False,Twitter for iPad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491477050368090118,"Our government sending crack pipes to people with a drug addiction is one of the grossest &amp; most despicable ideas of late 

*And there’s stiff competition* 

I also have people I love struggling with addiction &amp; I don’t want deranged politicians sending them drug paraphernalia https://t.co/4Iqx65OXMu",2022-02-09 18:20:13+00:00,False,134,773,720,51,en,False,Twitter for iPad,286,309,https://t.co/4Iqx65OXMu,https://twitter.com/RepSwalwell/status/1491459096494903296,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491427970984312833,"The GOP is the party defending those who just want to be allowed to work &amp; send their kids to school

The Democrats call people demanding they be allowed to work ‘extremists’ &amp; parents demanding schools open up ‘domestic terrorists’

https://t.co/uE2cJ7d39e",2022-02-09 15:05:12+00:00,False,59,513,344,28,en,False,Twitter for iPad,242,265,https://t.co/uE2cJ7d39e,https://bariweiss.substack.com/p/can-the-gop-become-the-party-of-the?utm_campaign=post&utm_medium=web,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491424975106248707,"BIDEN has ordered TSA to let illegal immigrants use their arrest warrant as ID to get on an airplane 

Today I am going to filing a bill to stop this, because we have to start fighting back hard against the crazy https://t.co/hl0dZ3omQZ",2022-02-09 14:53:18+00:00,False,231,488,1407,37,en,False,Twitter for iPad,213,236,https://t.co/hl0dZ3omQZ,https://twitter.com/marcorubio/status/1491424975106248707/video/1,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491406684623085568,"This is very disturbing 

The outgoing superintendent of schools in Miami #Florida endangered the lives of teachers &amp; students on his way out the door to Los Angeles https://t.co/6L91GQD0xZ",2022-02-09 13:40:37+00:00,False,39,285,250,16,en,False,Twitter for iPad,170,193,https://t.co/6L91GQD0xZ,https://twitter.com/marcorubio/status/1491406684623085568/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
MarcoRubio,15745368,1491405840829784064,"When we had limited data,no vaccine &amp; no treatments masks were a reasonable (though it turns out largely ineffective) precaution 

But for at least the last year masks have been nothing but theatre",2022-02-09 13:37:16+00:00,False,227,666,1960,56,en,False,Twitter for iPad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
