ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
BarackObama,813286,1322342828782084097,Always great talking to @KingJames and @MavCarter about everything from this unique NBA season to the importance of voting in every election. Tune in tonight and make your plan to vote: https://t.co/7zfJnABzx1 https://t.co/23pBshMb6s,2020-10-31 01:01:12+00:00,False,5479,1254,45935,630,en,False,Twitter Media Studio,186,209,https://t.co/7zfJnABzx1,http://morethanavote.org/gameplan,210,233,https://t.co/23pBshMb6s,https://twitter.com/BarackObama/status/1322342828782084097/video/1,NA,NA,NA,NA
BarackObama,813286,1322282938432737286,"Second, volunteer—you can make calls or text voters who can use a nudge to vote for Joe. You can be the difference between someone turning in their ballot or showing up to the polls on Tuesday—or not voting. Head to https://t.co/H0GnRpQ02w for ways to help the campaign.",2020-10-30 21:03:14+00:00,True,1456,514,11324,122,en,False,Twitter Web App,216,239,https://t.co/H0GnRpQ02w,http://joebiden.com/take-action,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1322282936629137409,"If you're wondering how you can support @JoeBiden in these final days of the campaign, here are two ways you can help. First, donate what you can. It’ll help the team reach the voters we most need to connect with: https://t.co/EZ5oiDW6V8",2020-10-30 21:03:13+00:00,False,3083,1017,20331,205,en,False,Twitter Web App,214,237,https://t.co/EZ5oiDW6V8,https://joe.link/2J5oloh,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1322267580028125184,"What we do in these next four days will not just decide the next four years, but the future of this country. Let’s choose hope over fear. I’m counting on you. https://t.co/vqV8csNVI9",2020-10-30 20:02:12+00:00,False,24601,4379,223104,2449,en,False,Twitter Web App,159,182,https://t.co/vqV8csNVI9,https://twitter.com/BarackObama/status/1322267580028125184/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1321912311985197058,"If we pour all our effort into these last five days and vote up and down the ticket like never before, then we will elect @JoeBiden and @KamalaHarris. And we will leave no doubt about who we are and what this country stands for. Let's go. https://t.co/RSw1Dib5Xh",2020-10-29 20:30:29+00:00,False,17890,3874,117912,2552,en,False,Twitter Media Studio,239,262,https://t.co/RSw1Dib5Xh,https://twitter.com/BarackObama/status/1321912311985197058/video/1,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1321844387727421440,"Here are some helpful tips about voting in person this year. Do vote early if you can, don't get out of line, and a couple of other important reminders. If you're voting by mail, now is the time to drop off your ballot at a drop box or an election office. https://t.co/NQFkNd2ppT",2020-10-29 16:00:35+00:00,False,4960,1065,26297,378,en,False,Twitter Web App,256,279,https://t.co/NQFkNd2ppT,https://twitter.com/nowthisnews/status/1321173367274221574/video/1,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1321512358913679366,"Thanks for making your voice heard, Adam. I know a thing or two about being hopeful in the rain, too. https://t.co/hBMNHE9dYo https://t.co/tTDp90xr9O",2020-10-28 18:01:13+00:00,False,2349,1312,25596,203,en,False,Twitter Web App,102,125,https://t.co/hBMNHE9dYo,http://www.youtube.com/watch?v=OofHuLW6xdM,126,149,https://t.co/tTDp90xr9O,https://twitter.com/adamgreattweet/status/1320123463240241161,NA,NA,NA,NA
BarackObama,813286,1321504536780017665,"This right here is what it's all about. Tell your mom thank you for voting, Leta. https://t.co/jx3i9laoWn",2020-10-28 17:30:08+00:00,False,7183,1680,113992,413,en,False,Twitter Web App,82,105,https://t.co/jx3i9laoWn,https://twitter.com/LetaHong/status/1320424648249692160,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1321497617721888768,"Stella, thank you for being a poll worker. You’re making a difference and helping folks cast their ballot safely. https://t.co/oPXWnBi5Ud",2020-10-28 17:02:38+00:00,False,3676,808,50859,200,en,False,Twitter Web App,114,137,https://t.co/oPXWnBi5Ud,https://twitter.com/AmmahStarr/status/1320128769148026882,NA,NA,NA,NA,NA,NA,NA,NA
BarackObama,813286,1321119885443977217,We’ve only got one week left in this election. I’m in Orlando for @JoeBiden to get more folks to vote and use their voices to determine the direction of our country. Let's go. https://t.co/7yPen5a2bu,2020-10-27 16:01:40+00:00,False,10351,4107,72765,1201,en,False,Twitter Media Studio,176,199,https://t.co/7yPen5a2bu,https://twitter.com/i/broadcasts/1ypKdwpXYvoxW,NA,NA,NA,NA,NA,NA,NA,NA
