ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
MarshaBlackburn,278145569,1497240380051542019,"President Biden’s announcement just days after an unprovoked full scale invasion by Russia is extremely inappropriate. Once again, Biden is putting the demands of the radical progressive left ahead of what is best for our nation.",2022-02-25 16:01:38+00:00,False,557,1793,2682,121,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1497198895784284162,Putin and Xi cannot be trusted. This type of thinking is beyond dangerous and irresponsible. Open your eyes and act now before it’s too late. https://t.co/OSAlKUo6fV,2022-02-25 13:16:48+00:00,False,94,165,357,10,en,False,Twitter for iPhone,142,165,https://t.co/OSAlKUo6fV,https://twitter.com/NatashaBertrand/status/1497066084154937345,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1497066033919762432,Then make America feared again. https://t.co/QP6cbgfzoY,2022-02-25 04:28:51+00:00,False,112,330,625,23,en,False,Twitter for iPhone,32,55,https://t.co/QP6cbgfzoY,https://twitter.com/POTUS/status/1496965250108858370,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1497059652499959809,"Just in time for the State of the Union, the Biden White House is  trying to set up a victory lap. https://t.co/uZxcwTn8gr",2022-02-25 04:03:29+00:00,False,349,336,1379,43,en,False,Twitter for iPhone,99,122,https://t.co/uZxcwTn8gr,https://twitter.com/MarshaBlackburn/status/1497059652499959809/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1497046796543176734,John Kerry is a joke.,2022-02-25 03:12:24+00:00,False,1819,1313,14102,204,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1497031019471548422,Joe Biden is refusing to target Russia’s energy sector because he fears his poll numbers will drop during the midterms.,2022-02-25 02:09:43+00:00,False,1388,1053,6323,136,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1497008613189373952,"Putin began the escalation of this conflict last fall. Biden stood by and watched as Putin prepared for war.

Putin was emboldened by Biden’s weakness and debacle in Afghanistan. https://t.co/c1v3jnn8tI",2022-02-25 00:40:41+00:00,False,250,370,1085,22,en,False,Twitter for iPhone,179,202,https://t.co/c1v3jnn8tI,https://www.foxnews.com/politics/senator-blackburn-blasts-biden-emboldened-putin,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1496990648603275266,"Ukraine is an independent &amp; sovereign nation. The U.S. &amp; our NATO partners should continue to support Ukraine &amp; provide lethal defensive military aid. 

Biden must levy all possible sanctions against the Kremlin, including targeting their energy sector &amp; removing them from SWIFT.",2022-02-24 23:29:18+00:00,False,300,273,1317,36,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1496962395335446535,John Kerry is urging the world to prioritize climate change over Putin’s war crimes. https://t.co/Egk5RfZjV3,2022-02-24 21:37:01+00:00,False,469,892,1265,182,en,False,Twitter for iPhone,85,108,https://t.co/Egk5RfZjV3,https://twitter.com/MEMRIReports/status/1496797619825352706/video/1,NA,NA,NA,NA,NA,NA,NA,NA
MarshaBlackburn,278145569,1496945857648017409,"If the U.S. can remove Iran from SWIFT in 2012, we can remove Russia now for their war crimes. 

Mr. President, do the right thing and show Putin we won’t stand for his inhumanity. Let’s encourage our European allies to help get the Kremlin out of SWIFT.",2022-02-24 20:31:19+00:00,False,297,207,1364,21,en,False,Twitter Web App,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
