ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
GOPLeader,19739126,1483567934983348224,"WATCH:

@RepGuthrie discusses how teachers &amp; principals in his district have been able to work to safely keep schools open. https://t.co/Di8eCJSfGd",2022-01-18 22:32:13+00:00,False,35,56,118,3,en,False,Twitter Media Studio - LiveCut,128,151,https://t.co/Di8eCJSfGd,https://twitter.com/GOPLeader/status/1483567934983348224/video/1,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483566626079449094,"House GOP Conference Chair @RepStefanik:

""Parents are not domestic terrorists.

""Parents are integral to their kids' education."" https://t.co/HAPRU3HiLi",2022-01-18 22:27:01+00:00,False,74,197,327,3,en,False,Twitter Media Studio - LiveCut,130,153,https://t.co/HAPRU3HiLi,https://twitter.com/GOPLeader/status/1483566626079449094/video/1,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483565555324014592,".@RepJamesComer:

""Children are our future; ongoing virtual school has an entire generation of kids.""

""The Biden administration's policies put the union bosses first and America's students last."" https://t.co/ssj8Q0gKtw",2022-01-18 22:22:46+00:00,False,67,116,216,6,en,False,Twitter Media Studio - LiveCut,197,220,https://t.co/ssj8Q0gKtw,https://twitter.com/GOPLeader/status/1483565555324014592/video/1,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483561692139245570,".@virginiafoxx: 

The Biden administration weaponizing the federal law enforcement apparatus to target concerned parents is appalling. https://t.co/29bwSUtvcT",2022-01-18 22:07:25+00:00,False,112,232,377,10,en,False,Twitter Media Studio - LiveCut,135,158,https://t.co/29bwSUtvcT,https://twitter.com/GOPLeader/status/1483561692139245570/video/1,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483559889389555713,"This week marks one year under #OnePartyRule. During that time, disrupted learning has exposed deep flaws in our education system. Our kids deserve an education that focuses on their needs, while also protecting the rights of parents. ← RT if you agree! https://t.co/9VdfEE7Z3Y",2022-01-18 22:00:15+00:00,False,84,172,206,15,en,False,Periscope,254,277,https://t.co/9VdfEE7Z3Y,https://twitter.com/i/broadcasts/1djGXPkNpMEGZ,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483558843779006464,"Endless school closures. Lower academic standards. Misspent federal funds. These failures happened under Democrats' #OnePartyRule.

Join @RepStefanik, @virginiafoxx, @RepGuthrie, @RepJamesComer, @RepJimBanks, and @RepSpartz for a roundtable starting soon: https://t.co/eeIXPF6OGm",2022-01-18 21:56:06+00:00,False,79,215,273,23,en,False,Twitter Web App,256,279,https://t.co/eeIXPF6OGm,https://republicanleader.house.gov/live,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483496189488152580,"- What indications were missed in the lead-up to this attack because resources were redirected to other areas?
- How was it that someone with an apparent criminal record and suspicious travel history was allowed into the United States to begin with?",2022-01-18 17:47:08+00:00,True,45,104,205,9,en,False,Twitter Web App,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483496134035316737,"- Why were Biden officials downplaying terrorist attacks within our borders?
- Why did the FBI initially disregard the role anti-Semitism played in this hostage situation?
- What national security concerns remain?",2022-01-18 17:46:55+00:00,True,62,134,282,11,en,False,Twitter Web App,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483496057908645900,"In 48 hrs, Biden’s Justice Department has gone from denying the clear and religious, anti-Semitic implications of the synagogue attack in Texas to now backtracking on what we all already knew to be true. I have more questions that must be answered:
https://t.co/2l4bIjw1d0",2022-01-18 17:46:36+00:00,False,116,306,427,21,en,False,Twitter Web App,249,272,https://t.co/2l4bIjw1d0,https://bit.ly/3ru10iH,NA,NA,NA,NA,NA,NA,NA,NA
GOPLeader,19739126,1483452894007500801,"We have an education and mental health crisis on our hands.

Every student trapped behind a screen knows it.
Every mom and dad knows it.
Even Democrats’ own voters know it.

Yet, President Biden says America is on the “right track” with regard to the pandemic.",2022-01-18 14:55:05+00:00,False,356,834,1623,52,en,False,Twitter Web App,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
