ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
RepMattGaetz,818948638890217473,1450956644616179717,"BREAKING: A man traveled across the country with the explicit goal of killing me in Washington, D.C. 

Capitol Police recommended arrest. They were blocked by DOJ. 

https://t.co/4nxMzJVycZ https://t.co/ZejSezYHOC",2021-10-20 22:46:36+00:00,False,8306,2796,18739,774,en,False,Twitter Media Studio,166,189,https://t.co/4nxMzJVycZ,https://rumble.com/vo06ub-doj-refuses-to-arrest-man-who-traveled-to-dc-to-kill-matt-gaetz.html,190,213,https://t.co/ZejSezYHOC,https://twitter.com/RepMattGaetz/status/1450956644616179717/video/1,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1450931172012343297,"LIVE: I’m joining War Room: Pandemic to discuss the J6 Committee’s targeting of Steve Bannon and the upcoming House Judiciary hearing with AG Garland. 

TUNE IN to @RealAmVoice now! 

https://t.co/XNOMuiQ2E2",2021-10-20 21:05:23+00:00,False,63,212,276,11,en,False,Twitter for iPhone,184,207,https://t.co/XNOMuiQ2E2,https://americasvoice.news/,NA,NA,NA,NA,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1450895119536857088,"WATCH: Matt Gaetz RIPS J6-Obsessed Dems Targeting Steve Bannon

""Do you really think your constituents are hoping you guys are here sharing your hot takes on Steve Bannon’s podcast rather than dealing with crushing inflation, the border crisis, or problems America faces abroad?"" https://t.co/v1NfBvoVV7",2021-10-20 18:42:07+00:00,False,2096,3261,6604,275,en,False,Twitter Media Studio,280,303,https://t.co/v1NfBvoVV7,https://twitter.com/RepMattGaetz/status/1450895119536857088/video/1,NA,NA,NA,NA,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1450516883921375238,"Mueller (FBI) once persuaded Oleg Deripaska to pay $25m to rescue a US spy held in Iran named Bob Levinson.

The SAME spy &amp; dollar amount cover story used to extort me on a pile of lies.

Oleg paid the money. I didn’t. Today, they’re raiding his home.

https://t.co/qFCkLJOkg1 https://t.co/kN9fn6Krpy https://t.co/GFSKOEvfAH",2021-10-19 17:39:09+00:00,False,407,392,1048,28,en,False,Twitter Web App,257,280,https://t.co/qFCkLJOkg1,https://rumble.com/vkqzg1-episode-1-open-gaetz-feat.-rep.-marjorie-taylor-greene-firebrand-with-matt-.html,281,304,https://t.co/kN9fn6Krpy,https://twitter.com/RepMattGaetz/status/1450516883921375238/video/1,281,304,https://t.co/kN9fn6Krpy,https://twitter.com/RepMattGaetz/status/1450516883921375238/video/1
RepMattGaetz,818948638890217473,1450242287087259651,".@Newsmax: Gaetz, Bipartisan House Group Accuse Amazon of Possibly Lying to Congress

https://t.co/HLz5XnFPyl",2021-10-18 23:28:00+00:00,False,107,154,548,10,en,False,Twitter Web App,86,109,https://t.co/HLz5XnFPyl,https://www.newsmax.com/politics/amazon-house-congress-lying/2021/10/18/id/1040876/?fbclid=IwAR0kgtVFD1EZ53gztw_F2SCJf4krqR8XQimF9X7b5A-dd4PTtVXOgplz8cI,NA,NA,NA,NA,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1450168912583200786,"The greatest domestic threat to America is the weaponization of the National Security State that has been directed inward against our own citizens, often for the preservation of corrupt institutions or the acquisition of political power. 

WATCH: https://t.co/p4Xug8gjWI https://t.co/Hj76WhmkH5",2021-10-18 18:36:26+00:00,False,805,486,2786,52,en,False,Twitter Media Studio,247,270,https://t.co/p4Xug8gjWI,https://rumble.com/vnqfed-episode-11-fbi-abuses-feat.-don-gaetz-firebrand-with-matt-gaetz.html,271,294,https://t.co/Hj76WhmkH5,https://twitter.com/RepMattGaetz/status/1450168912583200786/video/1,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1450160683560181761,"""In a letter to Amazon CEO Andy Jassy, 5 members of the U.S. House Judiciary Committee [including Rep. Matt Gaetz] claim that Amazon’s top executives and company founder Jeff Bezos either mislead Congress or lied about Amazon’s business practices.""

https://t.co/7aGSKuRtmW",2021-10-18 18:03:44+00:00,False,143,112,570,11,en,False,Twitter Web App,250,273,https://t.co/7aGSKuRtmW,https://www.breitbart.com/tech/2021/10/18/group-of-bipartisan-lawmakers-claims-amazon-may-have-lied-to-congress/,NA,NA,NA,NA,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1449831616851873795,"The Department of Justice and FBI are weaponizing federal law enforcement against parents who love their kids and show up to school board meetings. 

WATCH Episode 11 of @Firebrand_Pod to see how FBI abuses are getting worse 👇

https://t.co/p4Xug8gjWI",2021-10-17 20:16:08+00:00,False,155,322,704,14,en,False,Twitter Web App,228,251,https://t.co/p4Xug8gjWI,https://rumble.com/vnqfed-episode-11-fbi-abuses-feat.-don-gaetz-firebrand-with-matt-gaetz.html,NA,NA,NA,NA,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1449089893947346947,"""Remember, if our law enforcement agencies can do this to a President, imagine what they can do to you and I."" –Rep. @Jim_Jordan

The failures that fueled the corruption of the Trump Russia Hoax are still happening today.

WATCH: https://t.co/p4Xug8gjWI https://t.co/ILfMz3maM4",2021-10-15 19:08:48+00:00,False,273,498,970,16,en,False,Twitter Media Studio,230,253,https://t.co/p4Xug8gjWI,https://rumble.com/vnqfed-episode-11-fbi-abuses-feat.-don-gaetz-firebrand-with-matt-gaetz.html,254,277,https://t.co/ILfMz3maM4,https://twitter.com/RepMattGaetz/status/1449089893947346947/video/1,NA,NA,NA,NA
RepMattGaetz,818948638890217473,1448718525061865475,"Don Gaetz reacts to the FBI/DOJ's targeting of concerned parents at school board meetings: 

“Fierce debate, even angry debate, at public meetings is the steam release valve in a democracy. When you take away the public square, you’ve chilled democracy.""

https://t.co/p4Xug8gjWI https://t.co/mEpTdSOyrq",2021-10-14 18:33:06+00:00,False,170,352,780,12,en,False,Twitter Media Studio,256,279,https://t.co/p4Xug8gjWI,https://rumble.com/vnqfed-episode-11-fbi-abuses-feat.-don-gaetz-firebrand-with-matt-gaetz.html,280,303,https://t.co/mEpTdSOyrq,https://twitter.com/RepMattGaetz/status/1448718525061865475/video/1,NA,NA,NA,NA
